type,d,g,t,se_d,se_g,ci_lb_d,ci_ub_d,ci_lb_g,ci_ub_g,p_value,run,model_type,simulation,current_seen_hours,overall_seen_hours,batch_num,language
native,1.22580566146821,1.2257810953108748,,0.0046297956199415,0.0046297956167755,1.2167314287973434,1.2348798941390766,1.2167068626462134,1.234855327975536,0.0,run2,apc,sanity_check_original,913.5,913.5,228375,english
native,1.2231658108802337,1.2231412843577378,,0.0046297891103288,0.0046297891074217,1.2140915909679733,1.2322400307924937,1.2140670644511753,1.2322155042643004,0.0,run2,apc,sanity_check_original,1566.0,1566.0,391501,english
native,1.2330590335872569,1.2330343231302268,,0.0046297939463902,0.0046297939432912,1.22398480419649,1.2421332629780233,1.2239600937455342,1.2421085525149194,0.0,run2,apc,sanity_check_original,1044.0,1044.0,261000,english
native,1.1654966415923984,1.1654732851327156,,0.0046297859189884,0.0046297859162104,1.1564224279350503,1.1745708552497465,1.1563990714808123,1.174547498784619,0.0,run2,apc,sanity_check_original,783.0,783.0,195750,english
native,1.2513724946664309,1.2513474136328988,,0.0046297973123022,0.0046297973090683,1.242298258678598,1.2604467306542635,1.2422731776514044,1.2604216496143932,0.0,run2,apc,sanity_check_original,652.5,652.5,163125,english
native,2.132260289150657,2.132217603853449,,0.004629987972543,0.0046299879616923,2.1231856794756188,2.141334898825695,2.123142994199678,2.14129221350722,0.0,run2,apc,sanity_check_original,43.7,43.7,10926,english
native,1.7997571031749182,1.7997209068612443,,0.0046298703795059,0.0046298703733294,1.790682723977998,1.8088314823718383,1.7906465276764298,1.8087952860460592,0.0,run2,apc,sanity_check_original,0.0,0.0,0,english
native,-0.0798121183157998,-0.0798105318993979,,0.004629716839093,0.0046297168390783,-0.0888861965790409,-0.0707380400525588,-0.0888846101626101,-0.0707364536361857,1.3514086352903613e-66,run2,apc,full_term,0.0,223.9,55976,english
native,1.200868484056842,1.2008444186727627,,0.004629791301995,0.0046297912990018,1.191794259848995,1.209942708264689,1.191770194470782,1.2099186428747433,0.0,run2,apc,full_term,652.5,876.4,219101,english
native,1.2283025337276243,1.2282779154869623,,0.0046297953694448,0.0046297953662886,1.219228301547722,1.2373767659075263,1.2192036833132462,1.2373521476606788,0.0,run2,apc,full_term,1044.0,1267.9,316976,english
native,1.1927482025719949,1.1927243021466654,,0.004629791885784,0.0046297918827677,1.1836739772199425,1.201822427924047,1.1836500768005247,1.201798527492806,0.0,run2,apc,full_term,783.0,1006.9,251726,english
native,1.1981512702782846,1.198127259072027,,0.0046297905173581,0.0046297905143962,1.1890770476082977,1.2072254929482718,1.189053036407845,1.207201481736209,0.0,run2,apc,full_term,913.5,1137.4,284351,english
native,1.271558261681557,1.2715327850004945,,0.0046298009493634,0.0046298009459848,1.2624840185652155,1.2806325047978986,1.2624585418907748,1.2806070281102142,0.0,run2,apc,full_term,1566.0,1789.9,447477,english
